pmid,gene_id,paper_available,alias_in_text,Summary,generatePDs,verifyPDs
20838601,Tb11.NT.26,True,False,False,False,False
20838601,Tb7.NT.62,True,False,False,False,False
20838601,Tb11.NT.97,True,False,False,False,False
20838601,Tb11.NT.73,True,False,False,False,False
20838601,Tb8.NT.18,True,False,False,False,False
20838601,Tb11.NT.84,True,False,False,False,False
20838601,Tb11.NT.179,True,False,False,False,False
20838601,Tb5.NT.35,True,False,False,False,False
20838601,Tb11.NT.31,True,False,False,False,False
20838601,Tb1.NT.25,True,False,False,False,False
20838601,Tb2.NT.57,True,False,False,False,False
20838601,Tb11.NT.40,True,False,False,False,False
20838601,Tb10.NT.102,True,False,False,False,False
20838601,Tb10.NT.66,True,False,False,False,False
20838601,Tb5.NT.75,True,False,False,False,False
20838601,Tb2.NT.50,True,False,False,False,False
20838601,Tb10.NT.91,True,False,False,False,False
20838601,Tb4.NT.58,True,False,False,False,False
20838601,Tb6.NT.39,True,False,False,False,False
20838601,Tb6.NT.40,True,False,False,False,False
20838601,Tb8.NT.13,True,False,False,False,False
20838601,Tb2.NT.37,True,False,False,False,False
20838601,Tb5.NT.61,True,False,False,False,False
20838601,Tb9.NT.32,True,False,False,False,False
20838601,Tb8.NT.128,True,False,False,False,False
20838601,Tb10.NT.103,True,False,False,False,False
20838601,Tb4.NT.21,True,False,False,False,False
20838601,Tb6.NT.65,True,False,False,False,False
20838601,Tb11.NT.33,True,False,False,False,False
20838601,Tb11.NT.18,True,False,False,False,False
20838601,Tb10.NT.18,True,False,False,False,False
20838601,Tb9.NT.68,True,False,False,False,False
20838601,Tb2.NT.8,True,False,False,False,False
20838601,Tb11.NT.185,True,False,False,False,False
20838601,Tb11.NT.60,True,False,False,False,False
20838601,Tb10.NT.33,True,False,False,False,False
20838601,Tb10.NT.73,True,False,False,False,False
20838601,Tb11.NT.81,True,False,False,False,False
20838601,Tb5.NT.17,True,False,False,False,False
20838601,Tb11.NT.96,True,False,False,False,False
20838601,Tb10.NT.68,True,False,False,False,False
20838601,Tb7.NT.10,True,False,False,False,False
20838601,Tb8.NT.97,True,False,False,False,False
20838601,Tb927.9.4207,True,False,False,False,False
20838601,Tb9.NT.6,True,False,False,False,False
