pmid,gene_id,paper_available,alias_in_text,Summary,generatePDs,verifyPDs
21084289,PVP01_0929200,True,True,True,True,True
35626703,PF3D7_1134600,True,True,True,True,True
37375060,TGME49_257790,True,True,True,True,True
30468429,NCU01932,True,True,True,True,True
37768053,TGME49_297900,True,True,True,True,True
26680740,TGME49_201760,True,True,True,True,True
23368997,Afu7g00130,True,True,True,True,True
36786615,TGME49_237210,True,True,True,True,True
26037119,CNAG_02161,True,True,True,True,True
31131706,Afu6g06710,True,True,True,True,True
31586047,PRCDC_0421500,True,True,True,True,True
32019789,TGME49_310790,True,True,True,True,True
23653445,CNAG_02057,True,True,True,True,True
24939566,Afu8g00440,True,True,True,True,True
26680740,TGME49_232130,True,True,True,True,True
22701726,NCU03770,True,True,True,True,True
26378255,AN10076,True,True,True,True,True
23935534,NCU01833,True,True,True,True,True
21401956,PKNH_1230100,True,True,True,True,True
29180989,TGME49_216140,True,True,True,True,True
22731401,CNF03700,True,True,True,True,True
36129297,TGME49_269430,True,True,True,True,True
37406097,PF3D7_0621000,True,True,True,True,True
26112692,CNAG_02676,True,True,True,True,True
23498952,CNAG_05449,True,True,True,True,True
34943148,TGME49_500124,True,True,True,True,True
23990787,Afu3g07910,True,True,True,True,True
21081763,NCU03905,True,True,True,True,True
38089812,PF3D7_1358000,True,True,True,True,True
24147036,TGME49_290950,True,True,True,True,True
22737071,CNAG_00795,True,True,True,True,True
28475612,TGME49_226040,True,True,True,True,True
16879648,PF3D7_1215000,True,True,True,True,True
26315106,PF3D7_0936600,True,True,True,True,True
35682673,TGME49_311230,True,True,True,True,True
28851850,TGME49_310670,True,True,True,True,True
26529322,Afu2g12910,True,True,True,True,True
32815516,PF3D7_1037100,True,True,True,True,True
34106044,TGME49_310560,True,True,True,True,True
18218136,PF3D7_1227200,True,True,True,True,True
35130726,TGME49_229200,True,True,True,True,True
25393004,TGME49_283510,True,True,True,True,True
27832590,PBANKA_0512800,True,True,True,True,True
37782662,TGME49_297120,True,True,True,True,True
19428658,PKNH_0700200,True,True,True,True,True
14737184,PBANKA_1355600,True,True,True,True,True
36780562,PBANKA_1015500,True,True,True,True,True
26701311,Afu6g12580,True,True,True,True,True
21453484,PBANKA_1300800,True,True,True,True,True
27677328,CNAG_02511,True,True,True,True,True
23658610,PBANKA_0700600,True,True,True,True,True
37081202,TGME49_311100,True,True,True,True,True
27759110,PVP01_0505600,True,True,True,True,True
30102727,PCHAS_0720500,True,True,True,True,True
31955846,TGME49_200385,True,True,True,True,True
25974303,TGME49_222170,True,True,True,True,True
38501871,TGME49_297220,True,True,True,True,True
23246819,TGME49_246490,True,True,True,True,True
33106323,PBANKA_1346500,True,True,True,True,True
32075880,TGME49_211460,True,True,True,True,True
32407410,PY17X_0210400,True,True,True,True,True
34324601,PF3D7_1437400,True,True,True,True,True
28611159,CNAG_03346,True,True,True,True,True
24779420,Afu1g06200,True,True,True,True,True
32887901,TGME49_259180,False,False,True,False,False
24747974,PF3D7_1327600,True,True,True,True,True
23368997,Afu7g00170,True,True,True,True,True
17000879,PF3D7_1114100,True,True,True,True,True
22024312,PVP01_0305300,True,True,True,True,True
29263399,TGME49_253370,True,True,True,True,True
33383579,TGME49_297650,True,True,True,True,True
27427910,PCHAS_0306100,True,True,True,True,True
23688042,PVP01_0531900,True,True,True,True,True
19404387,PF3D7_1035400,True,True,True,True,True
25514925,MGG_06881,True,True,True,True,True
32075880,TGME49_204340,True,True,True,True,True
18827878,PF3D7_0424100,True,True,True,True,True
23617571,AN3495,True,True,True,True,True
35140336,PF3D7_0405200,True,True,True,True,True
32409604,TGME49_233010,True,True,True,True,True
29357375,TGME49_270700,True,True,True,True,True
34604117,PBANKA_1122000,True,True,True,True,True
34360597,TGME49_288500,True,True,True,True,True
36142209,TGME49_212100,True,True,True,True,True
19064257,PBANKA_1229800,True,True,True,True,True
32379047,TGME49_292950,True,True,True,True,True
38252559,PBANKA_0902300,True,True,True,True,True
24830312,PF3D7_0704600,True,True,True,True,True
20686666,TGME49_320480,True,True,True,True,True
26315106,PRCDC_0934700,True,True,True,True,True
23505486,PVP01_1403500,True,True,True,True,True
28252383,PBANKA_0830200,True,True,True,True,True
24743791,TGME49_244470,True,True,True,True,True
27490259,TGME49_270910,True,True,True,True,True
34612205,PF3D7_1208300,True,True,True,True,True
32568069,PBANKA_1230200,True,True,True,True,True
26374117,TGME49_305050,True,True,True,True,True
20951971,PBANKA_0310300,True,True,True,True,True
29138437,PBANKA_0204600,True,True,True,True,True
30622189,TGME49_236870,True,True,True,True,True
33158988,TGME49_273500,True,True,True,True,True
20582613,PF3D7_1349300,True,True,True,True,True
22387554,TGME49_210810,True,True,True,True,True
32093983,PVP01_0814300,True,True,True,True,True
18320051,PRCDC_0420600,True,True,True,True,True
38502570,TGME49_233540,True,True,True,True,True
34324609,PF3D7_1310700,True,True,True,True,True
36972314,TGME49_209820,True,True,True,True,True
33222390,PBANKA_0305900,True,True,True,True,True
30102727,PBANKA_0711400,True,True,True,True,True
19879901,TGME49_297520,True,True,True,True,True
17432932,Afu1g14660,True,True,True,True,True
29244879,TGME49_262920,True,True,True,True,True
18248092,PF3D7_1223100,True,True,True,True,True
26811422,AN1156,True,True,True,True,True
24885521,TGME49_201180,True,True,True,True,True
19427918,PKNH_0100800,True,True,True,True,True
27658588,PVP01_1107900,True,True,True,True,True
33747980,PBANKA_0506200,True,True,True,True,True
17784785,TGME49_316310,True,True,True,True,True
23687115,TGME49_301420,True,True,True,True,True
30036991,TGME49_312930,True,True,True,True,True
21652778,CNI03590,True,True,True,True,True
36094254,TGME49_235150,True,True,True,True,True
21453402,CNAG_03153,True,True,True,True,True
15939796,PF3D7_0424400,True,True,True,True,True
37651449,TGME49_315770,True,True,True,True,True
33145997,PF3D7_0512000,True,True,True,True,True
12021311,PCHAS_0702500,True,True,True,True,True
29202046,TGME49_318580,True,True,True,True,True
26862473,PKNH_1253700,True,True,True,True,True
34692826,TGME49_319890,True,True,True,True,True
30959972,TGME49_500344,True,True,True,True,True
38051073,TGME49_226060,True,True,True,True,True
34959491,PBANKA_1134900,True,True,True,True,True
24237419,PBANKA_0416500,True,True,True,True,True
23544094,PBANKA_1013300,True,True,True,True,True
34603593,TGME49_286630,True,True,True,True,True
23734702,PKNH_0408600,True,True,True,True,True
28787542,PY17X_1366000,True,True,True,True,True
18827878,PRCDC_0421300,True,True,True,True,True
24403012,PY17X_0834400,True,True,True,True,True
36602948,TGGT1_261080,True,True,True,True,True
27383149,PF3D7_1012200,True,True,True,True,True
31932719,CNAG_02775,True,True,True,True,True
28851956,PBANKA_0809400,True,True,True,True,True
19448638,AN9399,True,True,True,True,True
20386715,PBANKA_0306100,True,True,True,True,True
36126089,PBANKA_0623100,True,True,True,True,True
26760042,TGME49_250840,True,True,True,True,True
25995223,PBANKA_1429600,True,True,True,True,True
20582613,PF3D7_0211700,True,True,True,True,True
38465236,PVP01_0613800,True,True,True,True,True
34612205,TGME49_270310,True,True,True,True,True
20584882,PF3D7_0107600,True,True,True,True,True
32395856,PY17X_1328100,True,True,True,True,True
30850550,TGME49_244530,True,True,True,True,True
29357375,TGME49_237230,True,True,True,True,True
20951971,PBANKA_1351500,True,True,True,True,True
34263725,TGME49_230230,True,True,True,True,True
16027235,PBANKA_0304700,True,True,True,True,True
17367780,PBANKA_0711600,True,True,True,True,True
26838719,TGME49_307840,True,True,True,True,True
38131664,PBANKA_0805700,True,True,True,True,True
18593471,PF3D7_0402200,True,True,True,True,True
28529974,TGME49_297070,True,True,True,True,True
36154191,PF3D7_0615500,True,True,True,True,True
28436089,TGME49_500312,True,True,True,True,True
37712738,PF3D7_0525800,True,True,True,True,True
35404079,PBANKA_1429300,True,True,True,True,True
15722485,PF3D7_1314200,True,True,True,True,True
27427910,PBANKA_0303900,True,True,True,True,True
26374117,TGME49_269442,True,True,True,True,True
19491095,PF3D7_0525900,True,True,True,True,True
26540393,PF3D7_0313500,True,True,True,True,True
37782662,TGME49_238895,True,True,True,True,True
30279286,Afu1g13670,True,True,True,True,True
18575607,PBANKA_0402200,True,True,True,True,True
31040242,TGME49_239010,True,True,True,True,True
32541034,Afu1g02570,True,True,True,True,True
30044771,Afu6g11110,True,True,True,True,True
27678060,TGME49_297970,True,True,True,True,True
20942952,PVP01_1436800,True,True,True,True,True
28467421,NCU07788,True,True,True,True,True
22719877,CNAG_01614,True,True,True,True,True
23251520,CNAG_00156,True,True,True,True,True
12021311,PBANKA_0901300,True,True,True,True,True
33436639,PVP01_0904800,True,True,True,True,True
19555771,NCU07253,True,True,True,True,True
35323018,TGME49_233200,True,True,True,True,True
34340555,TGME49_267530,True,True,True,True,True
25761669,PVP01_1211800,True,True,True,True,True
20689743,CNAG_05662,True,True,True,True,True
25329540,TGME49_500179,True,True,True,True,True
29325573,PmUG01_09042600,True,True,True,True,True
28883073,Afu1g14070,True,True,True,True,True
29338542,CNAG_06352,True,True,True,True,True
36245278,TGME49_292020,True,True,True,True,True
23159057,TGME49_280700,True,True,True,True,True
18452513,PBANKA_1035200,True,True,True,True,True
27966671,TGME49_230140,True,True,True,True,True
24340114,PVP01_0102300,True,True,True,True,True
36976888,TGME49_311240,True,True,True,True,True
32738587,TGME49_272370,True,True,True,True,True
37770433,TGME49_311100,True,True,True,True,True
23658519,TGME49_267380,True,True,True,True,True
24637327,AN5126,True,True,True,True,True
31091451,TGME49_232830,True,True,True,True,True
18466298,PY17X_0903500,True,True,True,True,True
19064257,PCHAS_1230500,True,True,True,True,True
27303693,CNAG_06327,True,True,True,True,True
33747980,PY17X_0507300,True,True,True,True,True
36476594,TGME49_315670,True,True,True,True,True
24043761,TGME49_230180,True,True,True,True,True
17335349,PBANKA_1319500,True,True,True,True,True
24265753,PBANKA_0314200,True,True,True,True,True
37772444,PF3D7_1432100,True,True,True,True,True
30297725,PF3D7_0208900,True,True,True,True,True
19220748,Afu3g11250,True,True,True,True,True
24505500,PF3D7_1235000,True,True,True,True,True
29864141,CNAG_06695,True,True,True,True,True
22443220,PF3D7_1138200,True,True,True,True,True
36245278,TGME49_261080,True,True,True,True,True
19823689,TGME49_239300,True,True,True,True,True
34340555,TGME49_208010,True,True,True,True,True
25329540,TGME49_244040,True,True,True,True,True
26332724,PF3D7_1229100,True,True,True,True,True
28671988,TGME49_270330,True,True,True,True,True
35756016,TGME49_500245,True,True,True,True,True
31233488,TGME49_297230,True,True,True,True,True
17112316,CNG02270,True,True,True,True,True
34263725,TGME49_201200,True,True,True,True,True
30592748,PF3D7_1117500,True,True,True,True,True
30352931,TGME49_234510,True,True,True,True,True
33173004,TGME49_207820,True,True,True,True,True
24943514,PRELSG_1467600,True,True,True,True,True
32184257,PF3D7_1301700,True,True,True,True,True
25827419,CNAG_07884,True,True,True,True,True
34896149,TGME49_215070,True,True,True,True,True
32601225,PBANKA_0826700,True,True,True,True,True
26466679,TGME49_227650,True,True,True,True,True
35930605,PF3D7_0301700,True,True,True,True,True
23443656,TGME49_290040,True,True,True,True,True
28049516,PKNH_1030500,True,True,True,True,True
31548684,Afu5g14900,True,True,True,True,True
19491095,PBANKA_1240700,True,True,True,True,True
24093777,PVP01_0916600,True,True,True,True,True
29150592,Afu4g04760,True,True,True,True,True
38465236,PKNH_0613400,True,True,True,True,True
26847346,PKNH_1347900,True,True,True,True,True
36094254,TGME49_278990,True,True,True,True,True
37651449,TGME49_276990,True,True,True,True,True
35731833,PBANKA_0915000,True,True,True,True,True
24352242,PF3D7_1343700,True,True,True,True,True
25279949,NCU02833,True,True,True,True,True
38282613,PVP01_0420400,True,True,True,True,True
35961464,PF3D7_0312400,True,True,True,True,True
26011536,PVP01_0422600,True,True,True,True,True
32094587,TGME49_305340,True,True,True,True,True
34730376,PF3D7_0625300,True,True,True,True,True
33287434,PBANKA_0205600,True,True,True,True,True
25888962,PVP01_0517600,True,True,True,True,True
27759110,PKNH_1322900,True,True,True,True,True
27303719,TGME49_210370,True,True,True,True,True
27759017,TGME49_270330,True,True,True,True,True
17784785,TGME49_266760,True,True,True,True,True
24572359,PBANKA_1437500,True,True,True,True,True
35730903,TGME49_202620,True,True,True,True,True
28285007,NCU07253,True,True,True,True,True
34001876,TGME49_230690,True,True,True,True,True
35947628,PBANKA_0612400,True,True,True,True,True
26701311,Afu6g12110,True,True,True,True,True
38416790,PF3D7_0319100,True,True,True,True,True
32968076,TGME49_228110,True,True,True,True,True
21909261,PF3D7_0323400,True,True,True,True,True
15939796,PF3D7_0800700,True,True,True,True,True
25859664,CNAG_03488,True,True,True,True,True
32047127,TGME49_265180,True,True,True,True,True
36928686,PBANKA_0514200,True,True,True,True,True
21383978,MGG_10422,True,True,True,True,True
31118298,TGME49_251630,True,True,True,True,True
24037406,AN0980,True,True,True,True,True
38411954,PBANKA_1411400,True,True,True,True,True
16796674,PBANKA_0408200,True,True,True,True,True
19427918,PVP01_0102800,True,True,True,True,True
31866984,PF3D7_0925800,True,True,True,True,True
35087229,PRCDC_1465400,True,True,True,True,True
26838724,TGME49_254470,True,True,True,True,True
36477538,PF3D7_1438800,True,True,True,True,True
22293287,PF3D7_1103700,True,True,True,True,True
23550133,CNAG_02579,True,True,True,True,True
23617571,AN3496,True,True,True,True,True
35810787,TGME49_225800,True,True,True,True,True
24751997,AN8737,True,True,True,True,True
23239939,TGME49_218880,True,True,True,True,True
19199437,AN1029,True,True,True,True,True
37796022,TGME49_285510,True,True,True,True,True
28148555,TGME49_285200,True,True,True,True,True
32075884,TGME49_209755,True,True,True,True,True
36744402,PF3D7_1437000,True,True,True,True,True
28285440,PF3D7_1431800,True,True,True,True,True
24348254,PBANKA_1107100,True,True,True,True,True
28115989,NCU04866,True,True,True,True,True
26529322,Afu7g02260,True,True,True,True,True
28747316,AN5485,True,True,True,True,True
30005062,TGME49_284540,True,True,True,True,True
37122725,PF3D7_1136200,True,True,True,True,True
23224610,PGAL8A_00375200,True,True,True,True,True
26612952,PF3D7_0404400,True,True,True,True,True
22970262,PF3D7_0201800,True,True,True,True,True
34634933,TGME49_202220,True,True,True,True,True
23498952,CNAG_00306,True,True,True,True,True
31035999,PKNH_1266000,True,True,True,True,True
32014895,PVP01_0534400,True,True,True,True,True
28922424,PBANKA_1321700,True,True,True,True,True
14737184,PF3D7_1342500,True,True,True,True,True
18282105,CNAG_06242,True,True,True,True,True
27555313,PVP01_0102300,True,True,True,True,True
28671988,TGME49_256070,True,True,True,True,True
27077707,NCU07192,True,True,True,True,True
18547337,PF3D7_0505800,True,True,True,True,True
22174677,CNAG_01626,True,True,True,True,True
37130129,PF3D7_0710000,True,True,True,True,True
33839154,PF3D7_1214200,True,True,True,True,True
29435408,PVP01_1306600,True,True,True,True,True
31616399,PBANKA_0931000,True,True,True,True,True
32019789,TGME49_258870,True,True,True,True,True
23421981,PY17X_0816300,True,True,True,True,True
35947628,PBANKA_0508300,True,True,True,True,True
31548684,Afu5g14910,True,True,True,True,True
32004461,PF3D7_1421000,True,True,True,True,True
34268135,PF3D7_1143100,True,True,True,True,True
31202685,PY17X_0405400,True,True,True,True,True
34943148,TGME49_304730,True,True,True,True,True
31040239,TGME49_203600,True,True,True,True,True
38113238,PF3D7_1347200,True,True,True,True,True
32083553,Afu1g01010,True,True,True,True,True
20709297,TGME49_209985,True,True,True,True,True
32318061,PRCDC_1035200,True,True,True,True,True
27783209,CNAG_06447,True,True,True,True,True
27841851,Afu3g09690,True,True,True,True,True
25058848,PF3D7_1033400,True,True,True,True,True
36310866,TGME49_269460,True,True,True,True,True
26353949,AN1006,True,True,True,True,True
25393004,TGME49_246940,True,True,True,True,True
37339985,TGME49_266800,True,True,True,True,True
26573820,PBANKA_1346000,True,True,True,True,True
20018214,PF3D7_1467300,True,True,True,True,True
29202046,TGME49_285980,True,True,True,True,True
19932717,PBANKA_1300700,True,True,True,True,True
23773015,PBANKA_0830400,True,True,True,True,True
36920199,TGME49_235880,True,True,True,True,True
34145386,PBANKA_1028300,True,True,True,True,True
18551176,PF3D7_0310400,True,True,True,True,True
28205520,TGME49_215490,True,True,True,True,True
24943514,PRELSG_0100100,True,True,True,True,True
27247232,TGME49_226030,True,True,True,True,True
20689743,CNH02990,True,True,True,True,True
11733572,PF3D7_0402300,True,True,True,True,True
27381444,NCU07523,True,True,True,True,True
36920199,TGME49_204370,True,True,True,True,True
16039160,PF3D7_1132900,True,True,True,True,True
37166116,PF3D7_1019800,True,True,True,True,True
30914506,TGME49_232960,True,True,True,True,True
22731401,CNAG_06646,True,True,True,True,True
37155862,PBANKA_0312700,True,True,True,True,True
29636493,PVP01_0531900,True,True,True,True,True
19435497,PBANKA_1308400,True,True,True,True,True
30208022,TGME49_242070,True,True,True,True,True
17083274,PF3D7_0911900,True,True,True,True,True
30410052,AN2701,True,True,True,True,True
34880324,PBANKA_0938300,True,True,True,True,True
31239348,PVP01_1312900,True,True,True,True,True
23742205,TGME49_281675,True,True,True,True,True
34342640,PF3D7_1134300,True,True,True,True,True
20522492,NCU06842,True,True,True,True,True
29609625,PF3D7_0320400,True,True,True,True,True
26353949,AN3522,True,True,True,True,True
33106323,PF3D7_1331600,True,True,True,True,True
